#b 	 momk 	 non Elliptic 	 Smat 	 Smat Fderiv 	 Smat Sderiv 
0.486136	1.33333	4.66766	2.23408	1.28493	18.3244
0.53033	1.33333	2.76348	2.3035	1.73763	2.16262
0.574524	1.33333	2.96753	2.38276	1.85732	3.25381
0.618718	1.33333	2.61646	2.46696	1.92917	-0.00206886
0.662913	1.33333	4.11433	2.55581	2.17293	11.033
0.707107	1.33333	5.41212	2.66545	2.85299	19.7433
0.751301	1.33333	2.18959	2.80217	3.13865	-6.81585
0.795495	1.33333	3.7047	2.9379	3.08701	4.47876
0.839689	1.33333	3.56298	3.07802	3.23872	2.38701
0.883883	1.33333	5.0185	3.22682	3.57074	12.6384
0.928078	1.33333	4.12523	3.39422	3.94253	4.18679
0.972272	1.33333	2.64842	3.56844	3.84892	-8.4232
1.01647	1.33333	3.38442	3.73198	3.58881	-3.34686
1.06066	1.33333	4.7216	3.8904	3.65125	6.17273
1.10485	1.33333	4.46225	4.05671	3.85168	2.89861
1.14905	1.33333	5.05805	4.2309	4.05543	6.32095
1.19324	1.33333	3.93464	4.413	4.112	-3.76072
1.23744	1.33333	4.15097	4.5913	3.96092	-3.07541
1.28163	1.33333	4.82588	4.76471	3.91868	1.16363
1.32583	1.33333	4.35169	4.93748	3.86339	-3.66537
1.37002	1.33333	4.6083	5.10496	3.72419	-2.63461
1.41421	1.33333	4.93117	5.26746	3.64173	-1.09765
1.45841	1.33333	4.60505	5.4262	3.51501	-4.6365
1.5026	1.33333	5.48988	5.57896	3.4431	1.3823
1.5468	1.33333	4.85953	5.73056	3.37284	-4.56187
1.59099	1.33333	5.65749	5.8769	3.28995	0.810559
1.63518	1.33333	4.65255	6.02021	3.13131	-7.99028
1.67938	1.33333	5.87906	6.1537	2.97436	0.888445
1.72357	1.33333	4.95064	6.28336	2.83409	-7.23728
1.76777	1.33333	5.65774	6.40315	2.62231	-2.34517
1.81196	1.33333	4.99405	6.51483	2.38899	-8.21471
1.85616	1.33333	5.7044	6.61405	2.13795	-3.14489
1.90035	1.33333	5.38532	6.70447	1.93209	-6.17218
1.94454	1.33333	5.89663	6.78499	1.7386	-2.58495
1.98874	1.33333	5.50007	6.85816	1.54622	-6.1198
2.03293	1.33333	5.83203	6.92126	1.32655	-3.82253
2.07713	1.33333	5.62535	6.97554	1.11555	-5.72495
2.12132	1.33333	5.90186	7.01989	0.90626	-3.74722
2.16551	1.33333	5.7706	7.05589	0.714267	-4.94221
2.20971	1.33333	5.95736	7.08308	0.526164	-3.56922
2.2539	1.33333	5.89628	7.10267	0.356472	-4.11088
2.2981	1.33333	6.01041	7.1147	0.194421	-3.22175
2.34229	1.33333	6.00905	7.12015	0.0523349	-3.20896
2.38649	1.33333	6.06423	7.11949	-0.078548	-2.71334
2.43068	1.33333	6.10382	7.1135	-0.189606	-2.31303
2.47487	1.33333	6.12345	7.10295	-0.285908	-2.04551
2.51907	1.33333	6.17882	7.0885	-0.363748	-1.4767
2.56326	1.33333	6.17818	7.07103	-0.42589	-1.33578
2.60746	1.33333	6.23191	7.05109	-0.472092	-0.754809
2.65165	1.33333	6.22649	7.02953	-0.502817	-0.63578
2.69584	1.33333	6.26408	7.00684	-0.520711	-0.174085
2.74004	1.33333	6.2729	6.98373	-0.523282	0.0577679
2.78423	1.33333	6.27914	6.96073	-0.516152	0.264945
2.82843	1.33333	6.31673	6.93832	-0.494593	0.71057
2.87262	1.33333	6.28063	6.91711	-0.466433	0.56391
2.91682	1.33333	6.36825	6.89731	-0.423488	1.37933
2.96101	1.33333	6.26793	6.87972	-0.377663	0.694676
3.0052	1.33333	6.4321	6.86416	-0.316371	2.07931
3.0494	1.33333	6.25355	6.85177	-0.25416	0.73567
3.09359	1.33333	6.50995	6.84193	-0.175958	2.80367
3.13779	1.33333	6.24302	6.83621	-0.0982795	0.711209
3.18198	1.33333	6.60574	6.83349	-0.00381223	3.5643
3.22617	1.33333	6.23726	6.83584	0.0884097	0.609583
3.27037	1.33333	6.72777	6.84158	0.199302	4.40815
3.31456	1.33333	6.24781	6.85342	0.3078	0.502401
3.35876	1.33333	6.87513	6.86908	0.436192	5.30718
3.40295	1.33333	6.27867	6.89194	0.562288	0.399813
3.44715	1.33333	7.03014	6.91904	0.705954	6.1009
3.49134	1.33333	6.33792	6.95432	0.848404	0.346265
3.53553	1.33333	7.1928	6.99424	1.00566	6.77081
3.57973	1.33333	6.41972	7.04319	1.16145	0.278749
3.62392	1.33333	7.36214	7.09707	1.32878	7.29439
3.66812	1.33333	6.53488	7.16064	1.49594	0.269452
3.71231	1.33333	7.52486	7.22938	1.66883	7.55546
3.7565	1.33333	6.67762	7.30813	1.84163	0.265218
3.8007	1.33333	7.65701	7.3921	2.0102	7.36237
3.84489	1.33333	6.85542	7.48583	2.18013	0.328655
3.88909	1.33333	7.74086	7.58455	2.33292	6.58492
3.93328	1.33333	7.06306	7.69207	2.48805	0.435952
3.97748	1.33333	7.75511	7.80398	2.60997	5.08076
4.02167	1.33333	7.30281	7.92283	2.73637	0.640115
4.06586	1.33333	7.67683	8.04505	2.81047	2.71338
4.11006	1.33333	7.56138	8.17133	2.89014	0.891847
4.15425	1.33333	7.50642	8.29948	2.89994	-0.44827
4.19845	1.33333	7.81606	8.42772	2.91409	1.08858
4.24264	1.33333	7.23301	8.55577	2.8409	-4.40107
4.28683	1.33333	8.05209	8.67884	2.77049	1.21425
4.33103	1.33333	6.85074	8.79913	2.59666	-9.07983
4.37522	1.33333	8.25828	8.90839	2.42481	1.30197
4.41942	1.33333	6.36318	9.01175	2.13699	-14.3255
4.46361	1.33333	8.40572	9.09727	1.84838	1.26313
4.50781	1.33333	5.79302	9.17334	1.43845	-19.8119
4.552	1.33333	8.46102	9.22433	1.02249	0.985652
4.59619	1.33333	5.16985	9.26197	0.488581	-25.1497
4.64039	1.33333	8.39249	9.26731	-0.0589109	0.376284
4.68458	1.33333	4.52928	9.25522	-0.711266	-29.9013
4.72878	1.33333	8.17857	9.20412	-1.38497	-0.583233
4.77297	1.33333	3.89121	9.13155	-2.14384	-33.7626
4.81716	1.33333	7.81314	9.01425	-2.92967	-1.80306
4.86136	1.33333	3.29253	8.87176	-3.77209	-36.3154
4.90555	1.33333	7.27237	8.68034	-4.64869	-3.35891
4.94975	1.33333	2.76341	8.46056	-5.54558	-37.2246
4.99394	1.33333	6.56533	8.18961	-6.48079	-5.10174
5.03814	1.33333	2.31401	7.888	-7.39695	-36.3535
5.08233	1.33333	5.7005	7.53521	-8.35331	-6.93079
5.12652	1.33333	1.95995	7.15064	-9.24818	-33.5699
5.17072	1.33333	4.72325	6.71724	-10.178	-8.50536
5.21491	1.33333	1.64487	6.25238	-11.0147	-29.3619
5.25911	1.33333	3.69703	5.74335	-11.8712	-9.39374
5.3033	1.33333	1.3487	5.20484	-12.6087	-23.9858
5.3475	1.33333	2.66882	4.62887	-13.3454	-9.34864
5.39169	1.33333	1.01488	4.02718	-13.9505	-18.0372
5.43588	1.33333	1.71809	3.39639	-14.5239	-7.91476
5.48008	1.33333	0.622164	2.74541	-14.9614	-11.8804
5.52427	1.33333	0.838712	2.07479	-15.3422	-5.35462
5.56847	1.33333	0.109476	1.39115	-15.5982	-6.22708
5.61266	1.33333	0.273392	0.697814	-15.7357	0

0.0441942	1.44444	0.378664	1.27706	-0.0811578	-5.83173
0.0883883	1.44444	1.9883	1.27162	-0.0781004	5.9701
0.132583	1.44444	3.53647	1.27676	0.373188	14.4526
0.176777	1.44444	1.27115	1.30129	0.599422	-4.21441
0.220971	1.44444	2.97481	1.32803	0.70946	9.19418
0.265165	1.44444	2.22574	1.36619	0.968313	2.52019
0.309359	1.44444	3.21235	1.41374	1.2355	9.57135
0.353553	1.44444	1.4582	1.47308	1.34565	-4.58641
0.397748	1.44444	1.94913	1.52941	1.23378	-0.476182
0.441942	1.44444	0.0438014	1.57879	0.894999	-14.8554
0.486136	1.44444	4.02894	1.61402	0.929762	16.4286
0.53033	1.44444	2.35575	1.66651	1.34061	2.16422
0.574524	1.44444	2.34404	1.72769	1.42402	1.61045
0.618718	1.44444	2.15967	1.79159	1.45408	-0.250093
0.662913	1.44444	3.51193	1.85885	1.66305	9.70704
0.707107	1.44444	4.86498	1.94483	2.29594	18.9344
0.751301	1.44444	1.59189	2.05603	2.53826	-7.96839
0.795495	1.44444	3.22447	2.16442	2.45735	4.30673
0.839689	1.44444	3.01321	2.27638	2.59027	1.70861
0.883883	1.44444	4.43766	2.3958	2.88824	11.7761
0.928078	1.44444	3.61911	2.5324	3.23584	3.95413
0.972272	1.44444	2.15875	2.67521	3.13525	-8.50633
1.01647	1.44444	2.84023	2.807	2.86291	-3.81729
1.06066	1.44444	4.27936	2.93316	2.92336	6.55307
1.10485	1.44444	3.89609	3.06737	3.11983	2.33928
1.14905	1.44444	4.5898	3.20893	3.31678	6.57233
1.19324	1.44444	3.40345	3.35848	3.37397	-3.98377
1.23744	1.44444	3.7055	3.50417	3.22855	-2.59628
1.28163	1.44444	4.30128	3.64549	3.19428	1.04508
1.32583	1.44444	3.90699	3.78634	3.1483	-3.12584
1.37002	1.44444	4.08337	3.92255	3.01959	-2.6994
1.41421	1.44444	4.49946	4.0541	2.95122	-0.394778
1.45841	1.44444	4.06188	4.18273	2.83682	-4.78158
1.5026	1.44444	5.00746	4.30555	2.77009	1.76107
1.5468	1.44444	4.32426	4.42765	2.70824	-4.55962
1.59099	1.44444	5.14974	4.54471	2.63132	1.07814
1.63518	1.44444	4.10894	4.6591	2.47933	-7.95673
1.67938	1.44444	5.3569	4.76388	2.32894	1.15179
1.72357	1.44444	4.40676	4.86524	2.19786	-7.08453
1.76777	1.44444	5.12127	4.9571	1.99569	-2.06337
1.81196	1.44444	4.45804	5.04139	1.77654	-7.85503
1.85616	1.44444	5.14946	5.11387	1.53997	-2.84987
1.90035	1.44444	4.84504	5.17822	1.35167	-5.67211
1.94454	1.44444	5.32503	5.23353	1.1769	-2.23781
1.98874	1.44444	4.95045	5.2823	1.00583	-5.50296
2.03293	1.44444	5.24156	5.32205	0.808499	-3.42812
2.07713	1.44444	5.0617	5.35392	0.621885	-5.01595
2.12132	1.44444	5.28695	5.37705	0.437322	-3.33724
2.16551	1.44444	5.19353	5.39286	0.272413	-4.12638
2.20971	1.44444	5.31337	5.40118	0.111073	-3.17407
2.2539	1.44444	5.2997	5.40297	-0.0304944	-3.23315
2.2981	1.44444	5.34067	5.3986	-0.164165	-2.81529
2.34229	1.44444	5.3839	5.38875	-0.27817	-2.34446
2.38649	1.44444	5.36925	5.37418	-0.380762	-2.29775
2.43068	1.44444	5.44629	5.35537	-0.464692	-1.50083
2.47487	1.44444	5.40044	5.33332	-0.5344	-1.6541
2.51907	1.44444	5.48712	5.30838	-0.587404	-0.744281
2.56326	1.44444	5.42399	5.28161	-0.626126	-1.00823
2.60746	1.44444	5.50598	5.25324	-0.651032	-0.118735
2.65165	1.44444	5.43442	5.22425	-0.663405	-0.441272
2.69584	1.44444	5.50751	5.19477	-0.664797	0.378259
2.74004	1.44444	5.44059	5.16566	-0.654556	0.0851363
2.78423	1.44444	5.49009	5.13702	-0.6371	0.704949
2.82843	1.44444	5.44765	5.10951	-0.608575	0.585757
2.87262	1.44444	5.4611	5.08329	-0.575833	0.896102
2.91682	1.44444	5.45943	5.05877	-0.532391	1.06962
2.96101	1.44444	5.4231	5.03625	-0.487704	0.952858
3.0052	1.44444	5.48644	5.01584	-0.431253	1.60209
3.0494	1.44444	5.37938	4.99811	-0.376295	0.884679
3.09359	1.44444	5.53144	4.98277	-0.308369	2.18957
3.13779	1.44444	5.34314	4.97082	-0.242737	0.780232
3.18198	1.44444	5.60708	4.96155	-0.161094	2.91486
3.22617	1.44444	5.31413	4.95653	-0.0830177	0.618783
3.27037	1.44444	5.71837	4.9545	0.0145776	3.79729
3.31456	1.44444	5.30445	4.95777	0.10894	0.473448
3.35876	1.44444	5.86133	4.96445	0.225051	4.78047
3.40295	1.44444	5.31798	4.97762	0.338367	0.348073
3.44715	1.44444	6.03489	4.9947	0.474851	5.82767
3.49134	1.44444	5.36004	5.01956	0.609249	0.255061
3.53553	1.44444	6.2363	5.04889	0.767042	6.88652
3.57973	1.44444	5.43021	5.08733	0.922774	0.160205
3.62392	1.44444	6.46112	5.13078	1.10067	7.89138
3.66812	1.44444	5.54418	5.18462	1.27855	0.157338
3.71231	1.44444	6.69388	5.24405	1.47405	8.69056
3.7565	1.44444	5.69162	5.31489	1.66912	0.138569
3.8007	1.44444	6.91844	5.39173	1.87407	9.1351
3.84489	1.44444	5.88418	5.48055	2.07989	0.179784
3.88909	1.44444	7.1081	5.57553	2.28286	9.00471
3.93328	1.44444	6.12487	5.68237	2.48854	0.304083
3.97748	1.44444	7.24086	5.79521	2.67502	8.13402
4.02167	1.44444	6.41506	5.91889	2.8667	0.541305
4.06586	1.44444	7.28756	6.04798	3.01838	6.32342
4.11006	1.44444	6.74112	6.18578	3.17643	0.828338
4.15425	1.44444	7.24135	6.32785	3.27377	3.57713
4.19845	1.44444	7.0861	6.47524	3.37725	1.10494
4.24264	1.44444	7.08874	6.62516	3.39896	-0.122129
4.28683	1.44444	7.42625	6.7757	3.42473	1.28857
4.33103	1.44444	6.8191	6.92637	3.34852	-4.73697
4.37522	1.44444	7.75722	7.07174	3.27659	1.48122
4.41942	1.44444	6.42243	7.21421	3.084	-10.1958
4.46361	1.44444	8.0454	7.34437	2.89367	1.58186
4.50781	1.44444	5.91977	7.46804	2.57159	-16.1557
4.552	1.44444	8.25544	7.57165	2.24773	1.49796
4.59619	1.44444	5.33654	7.66472	1.78985	-22.2211
4.64039	1.44444	8.34225	7.72971	1.32248	1.07307
4.68458	1.44444	4.71778	7.77979	0.731202	-27.8336
4.72878	1.44444	8.27126	7.79406	0.121271	0.234905
4.77297	1.44444	4.09146	7.78897	-0.593285	-32.575
4.81716	1.44444	8.02318	7.74123	-1.33469	-0.980259
4.86136	1.44444	3.49284	7.66988	-2.15172	-35.9893
4.90555	1.44444	7.57663	7.55053	-3.00389	-2.57929
4.94975	1.44444	2.95413	7.40381	-3.89358	-37.6783
4.99394	1.44444	6.93494	7.20579	-4.82364	-4.41519
5.03814	1.44444	2.48918	6.97752	-5.74858	-37.4373
5.08233	1.44444	6.10132	6.69704	-6.71707	-6.39563
5.12652	1.44444	2.11993	6.38464	-7.63296	-35.0569
5.17072	1.44444	5.11861	6.02177	-8.5885	-8.17988
5.21491	1.44444	1.7954	5.62684	-9.45354	-30.9711
5.25911	1.44444	4.0518	5.18579	-10.344	-9.32037
5.3033	1.44444	1.49446	4.71434	-11.1122	-25.4492
5.3475	1.44444	2.95687	4.20351	-11.8849	-9.51211
5.39169	1.44444	1.14997	3.66588	-12.5191	-19.1925
5.43588	1.44444	1.92975	3.0975	-13.1243	-8.19965
5.48008	1.44444	0.736174	2.50795	-13.5849	-12.639
5.52427	1.44444	0.973532	1.89758	-13.9882	-5.61775
5.56847	1.44444	0.184865	1.27349	-14.2584	-6.60794
5.61266	1.44444	0.350493	0.639109	-14.4044	-1.77636e-15

0.0441942	1.55556	-0.105387	0.956633	-0.117367	-7.43566
0.0883883	1.55556	1.66262	0.948463	-0.155559	5.70726
0.132583	1.55556	3.05506	0.949532	0.257568	12.9885
0.176777	1.55556	0.964407	0.967972	0.449609	-4.29773
0.220971	1.55556	2.48809	0.987554	0.525024	7.71064
0.265165	1.55556	2.00564	1.01679	0.764183	3.11249
0.309359	1.55556	2.65624	1.05504	0.999364	7.53062
0.353553	1.55556	1.27828	1.10292	1.08508	-3.6514
0.397748	1.55556	1.48555	1.14791	0.964486	-1.80611
0.441942	1.55556	-0.231029	1.18459	0.600869	-14.6494
0.486136	1.55556	3.49234	1.20638	0.601131	14.6613
0.53033	1.55556	2.03211	1.2432	0.973203	2.17685
0.574524	1.55556	1.817	1.28766	1.02355	0.1016
0.618718	1.55556	1.77493	1.33279	1.01419	-0.524993
0.662913	1.55556	3.00074	1.38005	1.19127	8.53833
0.707107	1.55556	4.38652	1.44416	1.78074	18.1382
0.751301	1.55556	1.07328	1.53174	1.98287	-8.99072
0.795495	1.55556	2.79238	1.61484	1.87396	4.06201
0.839689	1.55556	2.52777	1.70067	1.98867	1.12931
0.883883	1.55556	3.89698	1.79283	2.25375	10.8666
0.928078	1.55556	3.16456	1.90075	2.57809	3.81112
0.972272	1.55556	1.71101	2.01439	2.47377	-8.53207
1.01647	1.55556	2.34305	2.11682	2.19358	-4.1468
1.06066	1.55556	3.85994	2.21331	2.25504	6.92815
1.10485	1.55556	3.35993	2.31808	2.44955	1.87516
1.14905	1.55556	4.13684	2.4298	2.64227	6.84558
1.19324	1.55556	2.89175	2.54968	2.70269	-4.11108
1.23744	1.55556	3.26525	2.66578	2.56556	-2.09399
1.28163	1.55556	3.78156	2.77811	2.54108	0.985982
1.32583	1.55556	3.4605	2.89024	2.50669	-2.54228
1.37002	1.55556	3.55603	2.99848	2.39107	-2.69033
1.41421	1.55556	4.04751	3.10248	2.33772	0.275876
1.45841	1.55556	3.51296	3.20442	2.23746	-4.81258
1.5026	1.55556	4.49418	3.30084	2.17724	2.08679
1.5468	1.55556	3.77312	3.39698	2.12475	-4.46168
1.59099	1.55556	4.60783	3.4884	2.05546	1.32574
1.63518	1.55556	3.53981	3.57754	1.91138	-7.84677
1.67938	1.55556	4.79062	3.65736	1.7683	1.37265
1.72357	1.55556	3.8329	3.73417	1.6476	-6.83567
1.76777	1.55556	4.53462	3.80195	1.45633	-1.819
1.81196	1.55556	3.88046	3.8627	1.25177	-7.43909
1.85616	1.55556	4.542	3.91235	1.03077	-2.56083
1.90035	1.55556	4.25803	3.95457	0.861296	-5.10949
1.94454	1.55556	4.6924	3.98868	0.705984	-1.91983
1.98874	1.55556	4.34747	4.01706	0.556706	-4.83483
2.03293	1.55556	4.58655	4.03752	0.382417	-3.05333
2.07713	1.55556	4.44099	4.05105	0.220971	-4.25188
2.12132	1.55556	4.60468	4.05709	0.0620502	-2.94075
2.16551	1.55556	4.54925	4.05684	-0.0760968	-3.31166
2.20971	1.55556	4.60709	4.05043	-0.209687	-2.73313
2.2539	1.55556	4.62715	4.0386	-0.323361	-2.41168
2.2981	1.55556	4.60844	4.02197	-0.428713	-2.35535
2.34229	1.55556	4.68145	4.00099	-0.514838	-1.54259
2.38649	1.55556	4.61027	3.97663	-0.589627	-1.84155
2.43068	1.55556	4.71177	3.94913	-0.646995	-0.754856
2.47487	1.55556	4.6108	3.91964	-0.691369	-1.25346
2.51907	1.55556	4.72039	3.88824	-0.720783	-0.0775184
2.56326	1.55556	4.60181	3.85611	-0.737984	-0.700959
2.60746	1.55556	4.70711	3.82318	-0.743609	0.446396
2.65165	1.55556	4.58004	3.79053	-0.739209	-0.247239
2.69584	1.55556	4.67242	3.75796	-0.727253	0.788367
2.74004	1.55556	4.55135	3.72637	-0.707035	0.126475
2.78423	1.55556	4.62823	3.69554	-0.681732	1.0187
2.82843	1.55556	4.51537	3.6662	-0.650451	0.396719
2.87262	1.55556	4.57471	3.63808	-0.616892	1.12217
2.91682	1.55556	4.4864	3.61176	-0.577442	0.662897
2.96101	1.55556	4.51257	3.58703	-0.53865	1.0928
3.0052	1.55556	4.46975	3.56425	-0.49335	0.95745
3.0494	1.55556	4.44653	3.54338	-0.450976	0.959892
3.09359	1.55556	4.473	3.52451	-0.400315	1.33299
3.13779	1.55556	4.38551	3.50794	-0.353489	0.785836
3.18198	1.55556	4.51566	3.49346	-0.293412	1.93319
3.22617	1.55556	4.33595	3.48195	-0.237287	0.606985
3.27037	1.55556	4.59807	3.47275	-0.163274	2.74203
3.31456	1.55556	4.30164	3.46746	-0.0931682	0.430892
3.35876	1.55556	4.72092	3.46484	-0.00101434	3.73897
3.40295	1.55556	4.28916	3.46732	0.0877801	0.279789
3.44715	1.55556	4.89423	3.473	0.203777	4.96893
3.49134	1.55556	4.30372	3.48529	0.317009	0.155871
3.53553	1.55556	5.11039	3.50146	0.460297	6.32919
3.57973	1.55556	4.35265	3.52595	0.601748	0.0713143
3.62392	1.55556	5.3667	3.55511	0.774561	7.75006
3.66812	1.55556	4.44573	3.59441	0.947022	0.053578
3.71231	1.55556	5.65475	3.63926	1.14958	9.11399
3.7565	1.55556	4.57539	3.69599	1.35079	-0.00729204
3.8007	1.55556	5.95183	3.75901	1.57595	10.1956
3.84489	1.55556	4.76562	3.8353	1.80205	0.0372535
3.88909	1.55556	6.2334	3.91848	2.04078	10.7652
3.93328	1.55556	5.01588	4.01572	2.28207	0.155389
3.97748	1.55556	6.48122	4.12016	2.52111	10.6607
4.02167	1.55556	5.33088	4.23863	2.765	0.377678
4.06586	1.55556	6.65257	4.36417	2.98439	9.55169
4.11006	1.55556	5.70384	4.50252	3.21039	0.674674
4.15425	1.55556	6.7394	4.64724	3.38915	7.41566
4.19845	1.55556	6.11927	4.80219	3.57478	0.983886
4.24264	1.55556	6.71836	4.96215	3.68817	4.14801
4.28683	1.55556	6.55846	5.12824	3.80764	1.25898
4.33103	1.55556	6.56777	5.29726	3.82885	-0.299281
4.37522	1.55556	7.01478	5.46678	3.8574	1.59178
4.41942	1.55556	6.28068	5.63642	3.76404	-5.81644
4.46361	1.55556	7.44457	5.79956	3.67579	1.82242
4.50781	1.55556	5.86694	5.95927	3.44819	-12.1213
4.552	1.55556	7.81586	6.10438	3.22277	1.9192
4.59619	1.55556	5.34731	6.24192	2.84946	-18.8149
4.64039	1.55556	8.07174	6.35616	2.47074	1.67808
4.68458	1.55556	4.77311	6.45822	1.95017	-25.2385
4.72878	1.55556	8.16445	6.5283	1.414	0.977358
4.77297	1.55556	4.17272	6.58136	0.752585	-30.9122
4.81716	1.55556	8.06405	6.59444	0.0658198	-0.170132
4.86136	1.55556	3.58585	6.58575	-0.717699	-35.2832
4.90555	1.55556	7.74464	6.5305	-1.53587	-1.74646
4.94975	1.55556	3.04912	6.44915	-2.41116	-37.8594
4.99394	1.55556	7.19303	6.31676	-3.32896	-3.67948
5.03814	1.55556	2.58589	6.15475	-4.25692	-38.3096
5.08233	1.55556	6.41537	5.93981	-5.2317	-5.80838
5.12652	1.55556	2.21112	5.69298	-6.16521	-36.4415
5.17072	1.55556	5.45105	5.39421	-7.14272	-7.78951
5.21491	1.55556	1.88913	5.06291	-8.03396	-32.5474
5.25911	1.55556	4.36141	4.68362	-8.95644	-9.19347
5.3033	1.55556	1.59211	4.27308	-9.75501	-26.949
5.3475	1.55556	3.21694	3.82123	-10.563	-9.61049
5.39169	1.55556	1.24993	3.34156	-11.2259	-20.3919
5.43588	1.55556	2.11993	2.82946	-11.8635	-8.46567
5.48008	1.55556	0.827974	2.29521	-12.3473	-13.4248
5.52427	1.55556	1.09319	1.73893	-12.774	-5.88735
5.56847	1.55556	0.249397	1.16821	-13.0586	-6.99286
5.61266	1.55556	0.420929	0.586598	-13.2131	-8.88178e-16

0.0441942	1.66667	-0.434696	0.790513	-0.149442	-8.83423
0.0883883	1.66667	1.46055	0.779919	-0.225052	5.41248
0.132583	1.66667	2.72264	0.777307	0.153196	11.7049
0.176777	1.66667	0.795871	0.790301	0.31703	-4.29057
0.220971	1.66667	2.1379	0.803574	0.361753	6.3145
0.265165	1.66667	1.89745	0.824852	0.581367	3.62414
0.309359	1.66667	2.23841	0.854739	0.785988	5.63601
0.353553	1.66667	1.2088	0.892242	0.849282	-2.77164
0.397748	1.66667	1.15976	0.927008	0.722632	-2.95982
0.441942	1.66667	-0.387519	0.952327	0.338857	-14.4079
0.486136	1.66667	3.0822	0.962158	0.308009	13.0118
0.53033	1.66667	1.82566	0.984975	0.645334	2.25381
0.574524	1.66667	1.41035	1.01454	0.666475	-1.29708
0.618718	1.66667	1.49752	1.0429	0.620859	-0.767301
0.662913	1.66667	2.60556	1.07228	0.769581	7.49757
0.707107	1.66667	4.00933	1.11683	1.31933	17.3814
0.751301	1.66667	0.661604	1.18323	1.48466	-9.8993
0.795495	1.66667	2.44415	1.24363	1.34953	3.7837
0.839689	1.66667	2.13609	1.30594	1.4471	0.632082
0.883883	1.66667	3.43251	1.37354	1.68069	9.93898
0.928078	1.66667	2.78993	1.4555	1.98252	3.72002
0.972272	1.66667	1.33883	1.54277	1.87687	-8.50129
1.01647	1.66667	1.92878	1.61878	1.59342	-4.32503
1.06066	1.66667	3.49366	1.68874	1.65822	7.2577
1.10485	1.66667	2.89357	1.76724	1.85247	1.53407
1.14905	1.66667	3.72728	1.85242	2.04261	7.06933
1.19324	1.66667	2.43897	1.94594	2.10754	-4.13042
1.23744	1.66667	2.86407	2.03588	1.98073	-1.60778
1.28163	1.66667	3.3093	2.12269	1.96749	1.00856
1.32583	1.66667	3.04267	2.20966	1.94568	-1.99532
1.37002	1.66667	3.07084	2.2935	1.84451	-2.58333
1.41421	1.66667	3.61592	2.37362	1.80729	0.898645
1.45841	1.66667	2.99498	2.45253	1.72144	-4.78325
1.5026	1.66667	3.99649	2.52626	1.66824	2.3752
1.5468	1.66667	3.25044	2.60015	1.6262	-4.27741
1.59099	1.66667	4.06927	2.66971	1.56445	1.48292
1.63518	1.66667	2.99829	2.73733	1.42896	-7.61509
1.67938	1.66667	4.22243	2.79602	1.29385	1.50161
1.72357	1.66667	3.2783	2.85206	1.18359	-6.49184
1.76777	1.66667	3.94335	2.89961	1.00366	-1.6502
1.81196	1.66667	3.3166	2.94063	0.813943	-6.93603
1.85616	1.66667	3.92753	2.97133	0.609111	-2.33239
1.90035	1.66667	3.67414	2.99526	0.457888	-4.51181
1.94454	1.66667	4.05446	3.01203	0.322405	-1.62006
1.98874	1.66667	3.74448	3.02388	0.195292	-4.13163
2.03293	1.66667	3.92251	3.02894	0.04422	-2.70577
2.07713	1.66667	3.81498	3.028	-0.0924434	-3.47809
2.12132	1.66667	3.91417	3.02082	-0.225705	-2.55323
2.16551	1.66667	3.89695	3.00837	-0.337389	-2.50147
2.20971	1.66667	3.89264	2.99108	-0.443469	-2.2985
2.2539	1.66667	3.94388	2.96946	-0.53003	-1.61921
2.2981	1.66667	3.8734	2.94437	-0.607096	-1.86791
2.34229	1.66667	3.96382	2.91606	-0.666465	-0.819073
2.38649	1.66667	3.85215	2.88563	-0.714353	-1.34783
2.43068	1.66667	3.96239	2.85315	-0.746536	-0.108738
2.47487	1.66667	3.82785	2.81983	-0.766575	-0.798183
2.51907	1.66667	3.94034	2.78558	-0.773871	0.468033
2.56326	1.66667	3.79229	2.75158	-0.770813	-0.329645
2.60746	1.66667	3.89814	2.71758	-0.75878	0.874132
2.65165	1.66667	3.73924	2.68461	-0.740043	-0.0260815
2.69584	1.66667	3.84252	2.65226	-0.715537	1.13519
2.74004	1.66667	3.67566	2.62142	-0.687227	0.145794
2.78423	1.66667	3.77414	2.59155	-0.656602	1.24027
2.82843	1.66667	3.60821	2.56341	-0.624161	0.227634
2.87262	1.66667	3.70023	2.53638	-0.591738	1.23981
2.91682	1.66667	3.53957	2.51111	-0.559082	0.237814
2.96101	1.66667	3.62149	2.48693	-0.528638	1.14009
3.0052	1.66667	3.48143	2.4644	-0.497447	0.271577
3.0494	1.66667	3.5389	2.4429	-0.470384	0.952964
3.09359	1.66667	3.44052	2.42286	-0.440776	0.387096
3.13779	1.66667	3.45946	2.40387	-0.415917	0.737721
3.18198	1.66667	3.43972	2.38622	-0.3827	0.765657
3.22617	1.66667	3.39254	2.36999	-0.35335	0.562717
3.27037	1.66667	3.48189	2.3552	-0.309583	1.4177
3.31456	1.66667	3.332	2.34256	-0.270271	0.361495
3.35876	1.66667	3.56903	2.33161	-0.210659	2.3359
3.40295	1.66667	3.29119	2.32389	-0.154394	0.210575
3.44715	1.66667	3.71781	2.31838	-0.0698467	3.61512
3.49134	1.66667	3.27103	2.31767	0.0116164	0.0718279
3.53553	1.66667	3.92689	2.31992	0.12793	5.19241
