#relative distance 	 D_matrix 	 position 1
0.0625	0.00529078
0.125	0.0158324
0.1875	0.0314867
0.25	0.049064
0.3125	0.0678621
0.375	0.0876572
0.4375	0.100523
0.5	0.106699
0.5625	0.12005
0.625	0.134793
0.6875	0.137932
0.75	0.137723
0.8125	0.14816
0.875	0.157009
0.9375	0.17177
1	0.193056
1.0625	0.203298
1.125	0.215744
1.1875	0.212562
1.25	0.212534
1.3125	0.212682
1.375	0.20192
1.4375	0.190255
1.5	0.178077
1.5625	0.176193
1.625	0.176129
1.6875	0.17358
1.75	0.164719
1.8125	0.154226
1.875	0.151277
1.9375	0.146175
2	0.136682
2.0625	0.127041
2.125	0.120687
2.1875	0.1114
2.25	0.101519
2.3125	0.0929556
2.375	0.0863026
2.4375	0.0793134
2.5	0.07461
2.5625	0.0732475
2.625	0.0707226
2.6875	0.0656539
2.75	0.063426
2.8125	0.0622236
2.875	0.059856
2.9375	0.0563303
3	0.0525452
3.0625	0.0497141
3.125	0.0472349
3.1875	0.0428099
3.25	0.0402721
3.3125	0.0367667
3.375	0.0333946
3.4375	0.0301536
3.5	0.0300408
3.5625	0.0298839
3.625	0.0272701
3.6875	0.025281
3.75	0.0242474
3.8125	0.0239855
3.875	0.0233119
3.9375	0.0230349
4	0.0224841
4.0625	0.0213172
4.125	0.020101
4.1875	0.0191164
4.25	0.0183856
4.3125	0.0175857
4.375	0.0162567
4.4375	0.0154426
4.5	0.0145493
4.5625	0.0134342
4.625	0.0121982
4.6875	0.0112204
4.75	0.00998793
4.8125	0.00896979
4.875	0.00817134
4.9375	0.00749571
5	0.00694047
5.0625	0.00616872
5.125	0.00556462
5.1875	0.00495016
5.25	0.00439691
5.3125	0.00391827
5.375	0.0034959
5.4375	0.00312847
5.5	0.0027933
5.5625	0.00246946
5.625	0.00217336
5.6875	0.00192903
5.75	0.00171683
5.8125	0.00154601
5.875	0.00139239
5.9375	0.00125335
6	0.00114361
6.0625	0.00105006
6.125	0.000952957
6.1875	0.00087634
6.25	0.000805677
6.3125	0.00073179
6.375	0.000664329
6.4375	0.000615217
6.5	0.000559502
6.5625	0.000498275
6.625	0.000449225
6.6875	0.000399153
6.75	0.000356933
6.8125	0.000310233
6.875	0.000272365
6.9375	0.000240225
7	0.000201795
7.0625	0.000172061
7.125	0.000150749
7.1875	0.000127739
7.25	0.000108084
7.3125	9.2753e-05
7.375	7.77383e-05
7.4375	6.21678e-05
7.5	4.93886e-05
7.5625	3.82519e-05
7.625	2.84412e-05
7.6875	1.95973e-05
7.75	1.27619e-05
7.8125	7.55605e-06
7.875	3.25195e-06
7.9375	8.85709e-07
