#relative distance 	 D_matrix 	 position 1
0.0625	0.00652489
0.125	0.0185529
0.1875	0.0328577
0.25	0.0501764
0.3125	0.0692113
0.375	0.0852023
0.4375	0.0948061
0.5	0.0952001
0.5625	0.103809
0.625	0.11611
0.6875	0.118713
0.75	0.121957
0.8125	0.137916
0.875	0.149228
0.9375	0.169216
1	0.193048
1.0625	0.205735
1.125	0.217824
1.1875	0.21622
1.25	0.215685
1.3125	0.219322
1.375	0.214311
1.4375	0.199546
1.5	0.183093
1.5625	0.177776
1.625	0.176812
1.6875	0.175606
1.75	0.162765
1.8125	0.151866
1.875	0.148227
1.9375	0.142151
2	0.133976
2.0625	0.128088
2.125	0.122628
2.1875	0.111375
2.25	0.100159
2.3125	0.089813
2.375	0.08306
2.4375	0.0804315
2.5	0.0764895
2.5625	0.078016
2.625	0.0777888
2.6875	0.0742175
2.75	0.0728091
2.8125	0.0731526
2.875	0.0724007
2.9375	0.070624
3	0.068341
3.0625	0.0664504
3.125	0.0651804
3.1875	0.0604066
3.25	0.0582134
3.3125	0.054395
3.375	0.0491393
3.4375	0.0455494
3.5	0.0446876
3.5625	0.0435792
3.625	0.0407369
3.6875	0.0383494
3.75	0.0371344
3.8125	0.0367725
3.875	0.0366672
3.9375	0.0367073
4	0.0360563
4.0625	0.0343606
4.125	0.0332132
4.1875	0.0323856
4.25	0.031776
4.3125	0.0306806
4.375	0.0289533
4.4375	0.0276771
4.5	0.0267239
4.5625	0.0254469
4.625	0.0236774
4.6875	0.0220392
4.75	0.0204667
4.8125	0.0188697
4.875	0.0173431
4.9375	0.016499
5	0.0156795
5.0625	0.014517
5.125	0.0134848
5.1875	0.0122174
5.25	0.0112478
5.3125	0.0104726
5.375	0.00968655
5.4375	0.00885519
5.5	0.00808368
5.5625	0.00746826
5.625	0.00675144
5.6875	0.00626947
5.75	0.00576705
5.8125	0.00544433
5.875	0.00504195
5.9375	0.00461351
6	0.00429521
6.0625	0.00399108
6.125	0.00365439
6.1875	0.00336172
6.25	0.00314495
6.3125	0.0028972
6.375	0.0026908
6.4375	0.002471
6.5	0.00225904
6.5625	0.00205332
6.625	0.00186211
6.6875	0.00166652
6.75	0.00150927
6.8125	0.00133461
6.875	0.00119096
6.9375	0.00104851
7	0.000914695
7.0625	0.000807606
7.125	0.000704132
7.1875	0.000603227
7.25	0.000518843
7.3125	0.000443109
7.375	0.000370451
7.4375	0.000301142
7.5	0.000243921
7.5625	0.000188554
7.625	0.000140306
7.6875	9.71308e-05
7.75	6.30247e-05
7.8125	3.72097e-05
7.875	1.5708e-05
7.9375	4.37763e-06
